id	entrypoint	group	topic	op	canonical_path	surface	stability	layer	hidden	summary
yai.core.resource_create	run	core	core	resource_create	run core resource_create	plumbing	experimental	core	False	core create operation on resource with deterministic contract and traceable outputs.
yai.core.resource_deny	run	core	core	resource_deny	run core resource_deny	plumbing	experimental	core	False	core deny operation on resource with deterministic contract and traceable outputs.
yai.core.resource_destroy	run	core	core	resource_destroy	run core resource_destroy	plumbing	experimental	core	False	core destroy operation on resource with deterministic contract and traceable outputs.
yai.core.resource_detach	run	core	core	resource_detach	run core resource_detach	plumbing	experimental	core	False	core detach operation on resource with deterministic contract and traceable outputs.
yai.core.resource_enforce	run	core	core	resource_enforce	run core resource_enforce	plumbing	experimental	core	False	core enforce operation on resource with deterministic contract and traceable outputs.
yai.core.resource_freeze	run	core	core	resource_freeze	run core resource_freeze	plumbing	experimental	core	False	core freeze operation on resource with deterministic contract and traceable outputs.
yai.core.resource_guard	run	core	core	resource_guard	run core resource_guard	plumbing	experimental	core	False	core guard operation on resource with deterministic contract and traceable outputs.
yai.core.resource_list	run	core	core	resource_list	run core resource_list	plumbing	experimental	core	False	core list operation on resource with deterministic contract and traceable outputs.
yai.core.resource_permit	run	core	core	resource_permit	run core resource_permit	plumbing	experimental	core	False	core permit operation on resource with deterministic contract and traceable outputs.
yai.core.resource_ping	run	core	core	resource_ping	run core resource_ping	plumbing	experimental	core	False	core ping operation on resource with deterministic contract and traceable outputs.
yai.core.resource_reconcile	run	core	core	resource_reconcile	run core resource_reconcile	plumbing	experimental	core	False	core reconcile operation on resource with deterministic contract and traceable outputs.
yai.core.resource_reset	run	core	core	resource_reset	run core resource_reset	plumbing	experimental	core	False	core reset operation on resource with deterministic contract and traceable outputs.
yai.core.resource_restore	run	core	core	resource_restore	run core resource_restore	plumbing	experimental	core	False	core restore operation on resource with deterministic contract and traceable outputs.
yai.core.resource_snapshot	run	core	core	resource_snapshot	run core resource_snapshot	plumbing	experimental	core	False	core snapshot operation on resource with deterministic contract and traceable outputs.
yai.core.resource_status	run	core	core	resource_status	run core resource_status	plumbing	experimental	core	False	core status operation on resource with deterministic contract and traceable outputs.
yai.core.resource_thaw	run	core	core	resource_thaw	run core resource_thaw	plumbing	experimental	core	False	core thaw operation on resource with deterministic contract and traceable outputs.
yai.core.resource_trace	run	core	core	resource_trace	run core resource_trace	plumbing	experimental	core	False	core trace operation on resource with deterministic contract and traceable outputs.
yai.core.resource_validate	run	core	core	resource_validate	run core resource_validate	plumbing	experimental	core	False	core validate operation on resource with deterministic contract and traceable outputs.
yai.core.route_apply	run	core	core	route_apply	run core route_apply	plumbing	experimental	core	False	core apply operation on route with deterministic contract and traceable outputs.
yai.core.route_attach	run	core	core	route_attach	run core route_attach	plumbing	experimental	core	False	core attach operation on route with deterministic contract and traceable outputs.
yai.core.route_create	run	core	core	route_create	run core route_create	plumbing	experimental	core	False	core create operation on route with deterministic contract and traceable outputs.
yai.core.route_deny	run	core	core	route_deny	run core route_deny	plumbing	experimental	core	False	core deny operation on route with deterministic contract and traceable outputs.
yai.core.route_destroy	run	core	core	route_destroy	run core route_destroy	plumbing	experimental	core	False	core destroy operation on route with deterministic contract and traceable outputs.
yai.core.route_detach	run	core	core	route_detach	run core route_detach	plumbing	experimental	core	False	core detach operation on route with deterministic contract and traceable outputs.
yai.core.route_enforce	run	core	core	route_enforce	run core route_enforce	plumbing	experimental	core	False	core enforce operation on route with deterministic contract and traceable outputs.
yai.core.route_freeze	run	core	core	route_freeze	run core route_freeze	plumbing	experimental	core	False	core freeze operation on route with deterministic contract and traceable outputs.
yai.core.route_guard	run	core	core	route_guard	run core route_guard	plumbing	experimental	core	False	core guard operation on route with deterministic contract and traceable outputs.
